ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-10-01,12.162906039875672,11.783861690790028,12.633741136920026,12.162906039875672,12.162906039875672,0.044896528503780966,0.044896528503780966,0.044896528503780966,0.044896528503780966,0.044896528503780966,0.044896528503780966,0.0,0.0,0.0,12.207802568379453
2023-11-01,12.181586979760427,11.961165860947492,12.801210218538928,12.181586979760427,12.181586979760427,0.20399567879537367,0.20399567879537367,0.20399567879537367,0.20399567879537367,0.20399567879537367,0.20399567879537367,0.0,0.0,0.0,12.385582658555801
2023-12-01,12.19966519111835,11.43769492598175,12.302017996537304,12.19966519111835,12.19966519111835,-0.2942803788068875,-0.2942803788068875,-0.2942803788068875,-0.2942803788068875,-0.2942803788068875,-0.2942803788068875,0.0,0.0,0.0,11.905384812311462
2024-01-01,12.21834600337417,11.694744071182813,12.542696664852404,12.21834600337417,12.21834600337417,-0.09148474167884363,-0.09148474167884363,-0.09148474167884363,-0.09148474167884363,-0.09148474167884363,-0.09148474167884363,0.0,0.0,0.0,12.126861261695327
2024-02-01,12.237026817485704,11.916537014920044,12.761514327417267,12.237026817485704,12.237026817485704,0.09967228947890455,0.09967228947890455,0.09967228947890455,0.09967228947890455,0.09967228947890455,0.09967228947890455,0.0,0.0,0.0,12.336699106964609
2024-03-01,12.25450241969565,12.34958133898591,13.200391202486895,12.25450241969565,12.25450241969565,0.5130421931364066,0.5130421931364066,0.5130421931364066,0.5130421931364066,0.5130421931364066,0.5130421931364066,0.0,0.0,0.0,12.767544612832056
2024-04-01,12.27318323786124,11.700682874052964,12.535915145638866,12.27318323786124,12.27318323786124,-0.15461762557643505,-0.15461762557643505,-0.15461762557643505,-0.15461762557643505,-0.15461762557643505,-0.15461762557643505,0.0,0.0,0.0,12.118565612284804
2024-05-01,12.291261864258479,12.130439534354704,12.962569794442986,12.291261864258479,12.291261864258479,0.26468295566115446,0.26468295566115446,0.26468295566115446,0.26468295566115446,0.26468295566115446,0.26468295566115446,0.0,0.0,0.0,12.555944819919633
2024-06-01,12.309943111535626,10.291436914302098,11.190803034058177,12.309943111535626,12.309943111535626,-1.5844148961976208,-1.5844148961976208,-1.5844148961976208,-1.5844148961976208,-1.5844148961976208,-1.5844148961976208,0.0,0.0,0.0,10.725528215338006
2024-07-01,12.328021737932865,12.124288081238477,12.990522310177587,12.328021737932865,12.328021737932865,0.22376543650009464,0.22376543650009464,0.22376543650009464,0.22376543650009464,0.22376543650009464,0.22376543650009464,0.0,0.0,0.0,12.55178717443296
2024-08-01,12.346702985210012,11.944972377092624,12.809234417457677,12.346702985210012,12.346702985210012,0.04766323336516497,0.04766323336516497,0.04766323336516497,0.04766323336516497,0.04766323336516497,0.04766323336516497,0.0,0.0,0.0,12.394366218575177
2024-09-01,12.365384232487157,11.956121465325522,12.7755099312631,12.365384232487157,12.365384232487157,-0.003935214191857934,-0.003935214191857934,-0.003935214191857934,-0.003935214191857934,-0.003935214191857934,-0.003935214191857934,0.0,0.0,0.0,12.3614490182953
2024-10-01,12.383462858884396,11.35047829188927,12.214270865550867,12.383462858884396,12.383462858884396,-0.5981639180721581,-0.5981639180721581,-0.5981639180721581,-0.5981639180721581,-0.5981639180721581,-0.5981639180721581,0.0,0.0,0.0,11.785298940812238
2024-11-01,12.402144106161543,11.622682885712592,12.479666478972057,12.402144106161543,12.402144106161543,-0.34575344445156275,-0.34575344445156275,-0.34575344445156275,-0.34575344445156275,-0.34575344445156275,-0.34575344445156275,0.0,0.0,0.0,12.056390661709981
2024-12-01,12.42022273255878,11.889272499059322,12.72254745570218,12.42022273255878,12.42022273255878,-0.09242064494052371,-0.09242064494052371,-0.09242064494052371,-0.09242064494052371,-0.09242064494052371,-0.09242064494052371,0.0,0.0,0.0,12.327802087618258
2025-01-01,12.438903979835928,12.080709597011277,12.918017791943361,12.436956328989103,12.440940481490756,0.0607439861545862,0.0607439861545862,0.0607439861545862,0.0607439861545862,0.0607439861545862,0.0607439861545862,0.0,0.0,0.0,12.499647965990514
2025-02-01,12.457585227113075,11.969346831575702,12.81025245406561,12.451295347928788,12.464458400529294,-0.0866538856603264,-0.0866538856603264,-0.0866538856603264,-0.0866538856603264,-0.0866538856603264,-0.0866538856603264,0.0,0.0,0.0,12.37093134145275
2025-03-01,12.474458611750498,12.319973636071296,13.221396790034762,12.462414473787435,12.48833184419197,0.31382098124602975,0.31382098124602975,0.31382098124602975,0.31382098124602975,0.31382098124602975,0.31382098124602975,0.0,0.0,0.0,12.788279592996528
2025-04-01,12.493139859027645,11.967538401380198,12.770443724708054,12.473263706139306,12.514274287984863,-0.11296892971517052,-0.11296892971517052,-0.11296892971517052,-0.11296892971517052,-0.11296892971517052,-0.11296892971517052,0.0,0.0,0.0,12.380170929312474
2025-05-01,12.511218485424882,12.192549254788222,13.068333223895038,12.481704157006527,12.54158886690986,0.11172077075139811,0.11172077075139811,0.11172077075139811,0.11172077075139811,0.11172077075139811,0.11172077075139811,0.0,0.0,0.0,12.62293925617628
2025-06-01,12.52989973270203,11.210727639224134,12.073204058496941,12.490648669671472,12.569968745564767,-0.8918386491545983,-0.8918386491545983,-0.8918386491545983,-0.8918386491545983,-0.8918386491545983,-0.8918386491545983,0.0,0.0,0.0,11.63806108354743
2025-07-01,12.547978359099268,12.088527865726913,12.932703111864049,12.498336950632321,12.598973166358027,-0.05811817072214375,-0.05811817072214375,-0.05811817072214375,-0.05811817072214375,-0.05811817072214375,-0.05811817072214375,0.0,0.0,0.0,12.489860188377124
2025-08-01,12.566659606376415,11.849274083687359,12.711404215647848,12.50563611971868,12.626344015993954,-0.27994308175706867,-0.27994308175706867,-0.27994308175706867,-0.27994308175706867,-0.27994308175706867,-0.27994308175706867,0.0,0.0,0.0,12.286716524619347
2025-09-01,12.585340853653562,12.033145084962827,12.909383315067698,12.513528309559435,12.657793988897902,-0.12529878316389953,-0.12529878316389953,-0.12529878316389953,-0.12529878316389953,-0.12529878316389953,-0.12529878316389953,0.0,0.0,0.0,12.460042070489664
